,label
14482,0
145294,1
259109,1
226390,0
356471,1
16568,1
344450,5
82229,3
107575,0
121437,4
164833,0
128879,1
220015,4
57642,4
116694,0
98400,1
28413,0
321555,1
164955,1
307855,5
155980,4
415220,4
369699,0
379977,0
299578,1
415384,1
52207,4
138958,2
54994,2
408572,0
143701,3
306203,0
412843,1
146986,2
376490,0
163800,3
306245,0
1956,1
224231,0
126626,1
242552,0
74992,4
216660,4
202532,1
18123,0
387709,5
395352,0
286276,3
327295,0
393919,0
275999,3
174315,1
56085,2
125286,3
174685,0
345541,0
123319,1
279773,1
216347,0
223750,4
100761,0
148220,4
207469,4
99513,1
217974,1
264955,0
133024,5
153097,1
17982,0
344777,2
281341,1
237232,1
100528,0
181435,1
120589,0
376256,0
367247,0
161324,2
10568,1
207150,0
227754,0
316729,0
220968,0
267919,1
93487,4
257222,1
118221,3
349271,5
268017,0
80979,0
134592,0
125811,3
7617,0
331155,0
345424,1
141495,0
268110,0
94890,1
260321,4
64983,1
74403,0
333894,3
190748,3
52500,1
342542,0
267457,1
262880,3
145658,1
336942,3
217433,1
170412,1
234505,1
409825,3
359961,3
74738,1
230884,1
201533,1
222539,0
217767,1
265657,4
395721,2
207103,0
197155,1
367106,0
213067,0
151016,1
275137,3
68399,1
298124,0
10235,3
9802,0
106705,3
403062,2
353536,0
207704,1
366289,5
384246,3
264118,2
251942,0
39087,3
326630,0
394328,3
393940,3
251138,0
349453,1
369260,3
334169,3
339895,1
227937,0
72880,1
253544,4
245160,4
136137,0
346216,4
265390,1
162538,0
361929,1
405905,0
231661,1
299387,1
361307,0
354468,0
179874,3
118561,1
396478,3
369142,0
329134,5
323490,1
105683,1
236606,1
333025,1
204059,1
171807,1
226933,0
363553,1
287008,1
103384,0
74299,1
306095,0
413488,3
146820,3
174388,0
252352,1
204379,3
249180,5
52950,2
99373,0
392115,0
274470,2
2267,1
371632,0
83544,5
275619,5
286548,1
381541,4
354781,3
388564,3
58324,1
325213,4
53498,0
166880,1
14077,1
213136,0
302702,1
121767,5
336941,1
185892,1
316024,0
90558,0
254542,4
213105,1
3587,5
119418,2
33212,1
215563,3
222319,1
68028,0
401685,4
90053,4
200220,3
265412,3
341860,0
334773,2
170873,0
100960,1
324323,2
197737,4
17555,3
397228,1
194962,0
221411,0
198762,2
342368,3
194594,3
258589,0
41471,3
253709,0
56896,1
218662,3
230689,1
107193,0
160855,1
362338,3
30692,1
251897,0
41307,0
254038,0
7773,1
358892,0
201197,4
18174,0
73505,0
80566,0
326772,0
253461,1
320057,1
368233,4
1387,0
305199,4
393011,4
299057,1
158387,1
173513,4
261217,5
208355,1
49593,4
247097,2
254824,3
403847,4
209870,0
122769,4
27031,0
260073,2
253057,1
303016,0
189671,0
218359,3
174970,3
221136,3
393913,4
211291,4
91404,3
217533,3
311481,1
168286,1
173015,1
41304,2
23075,1
152652,0
379283,2
44116,3
300606,1
55624,3
361269,5
82080,0
317199,0
184191,4
11703,4
199950,3
157451,0
415173,0
402821,0
277043,1
131524,1
49209,4
320348,0
220111,1
253630,1
253729,1
203349,3
264962,1
303486,3
78465,0
186537,0
209971,3
274899,0
382034,0
183394,0
388642,0
62119,0
364833,1
335959,1
356253,1
48724,3
366804,1
157987,3
68449,0
159824,5
203446,1
399598,0
313433,0
41965,0
48056,2
130038,0
31082,0
380061,0
102952,1
19230,1
283358,1
238779,1
314942,1
208556,4
83313,0
148679,3
250517,3
264929,0
15609,3
18904,0
250736,1
366248,1
81524,1
355620,0
401674,1
336625,4
212587,1
50390,1
66963,0
59479,1
303920,3
51626,1
268404,1
215569,1
368501,0
185757,0
363932,1
144948,3
276999,4
267255,0
26317,3
296691,0
180500,1
270573,1
199961,0
42722,0
157942,1
179352,0
107973,0
401168,0
345187,0
179719,1
272328,1
357186,1
270659,1
218453,0
41341,0
333999,0
114081,4
348841,4
185910,0
110519,3
297772,1
270991,5
206840,4
27570,3
184925,1
241724,0
264740,0
378200,2
238933,0
351213,1
182924,5
215570,0
36111,0
40528,3
271634,1
342009,1
102764,3
329051,5
106444,0
252368,1
22160,1
59040,1
352626,1
182269,3
414207,1
279157,1
33031,2
337704,1
383913,0
292793,4
373984,4
5950,0
392467,1
89356,1
408256,1
68471,1
295598,1
308204,0
246218,4
32454,4
234522,0
376827,3
335098,1
84582,1
362653,1
293366,0
76160,4
117379,4
203686,1
35725,4
101767,4
6531,1
281214,1
111940,1
199601,0
165458,4
175789,2
218563,1
293385,0
112330,1
220253,0
108571,0
135008,0
357424,1
304074,1
101459,0
37799,2
291021,1
99604,1
52274,4
281268,0
92822,1
338588,2
332477,4
303446,3
235697,0
272768,2
415792,1
148578,2
41494,4
414368,0
156690,3
214780,5
48576,3
316628,0
405870,0
98885,1
296115,1
331891,0
218128,0
136509,0
402350,1
267494,1
296078,1
13365,2
371490,3
12322,3
8925,3
335087,4
379640,1
382032,1
414094,0
174598,2
256697,4
196247,3
259063,0
88140,3
200023,2
6946,1
93756,3
187823,0
226825,1
148674,1
302735,3
300384,5
312792,1
130766,0
7907,0
383555,0
298938,0
93686,1
232041,1
298226,0
226597,1
213070,3
178490,1
366976,1
114873,1
158702,1
234560,0
306181,1
386189,1
2391,1
353837,3
415055,0
28373,0
232684,1
366214,1
225422,0
117348,0
389821,1
210391,0
22190,0
394420,0
261866,1
136443,1
20388,0
213551,1
322151,1
100457,1
310498,0
24188,0
155136,0
275335,0
35349,1
235880,0
241623,1
169525,2
362167,1
99033,0
172393,0
43745,3
361574,4
316898,0
24407,0
39986,1
393259,4
75777,5
41573,2
271683,1
247476,3
154322,0
144445,0
89750,4
210968,4
259024,0
270456,1
32559,1
325463,0
230437,2
409602,0
2096,5
41164,3
235051,3
339841,0
100096,3
355520,0
132478,3
167376,0
301843,4
321860,2
403193,4
135291,0
248657,5
333097,3
12978,2
33407,0
383031,1
336312,0
323698,0
330816,1
400584,1
33746,4
233228,3
75404,3
194471,4
6965,3
98749,0
233975,4
400838,1
38486,2
162827,1
297449,3
372196,0
310161,1
397359,1
344268,2
125847,1
120954,1
116888,2
146326,5
304134,1
75577,3
315149,2
410548,0
230110,0
350289,5
101146,0
302039,3
121475,1
110376,0
94926,1
310599,0
82384,0
323312,0
349470,4
331127,5
127191,1
394332,0
110907,3
265441,1
389579,0
118095,2
188411,1
51259,1
110844,3
211762,4
251982,0
167519,0
141654,2
358011,1
53954,0
228308,3
403546,0
310862,1
12940,4
57679,1
110888,1
135232,3
413504,2
287136,0
383759,0
273470,1
395904,1
200530,1
413329,0
26072,1
301822,0
283976,0
34720,0
270726,1
188594,1
12120,0
114753,4
124694,1
233765,1
279111,0
74771,2
271728,3
297613,2
103691,1
234127,4
139711,1
40027,5
348072,0
287346,0
287143,1
280896,1
109682,3
130422,0
113545,1
390539,3
43326,1
101949,1
100306,1
382311,0
36420,1
18974,4
226763,1
373764,4
135022,1
91331,0
83523,1
189470,3
84613,1
410165,0
41474,0
107613,2
174592,1
60651,1
395226,1
32668,0
50401,1
361837,1
67914,2
118920,5
131220,0
257158,0
224868,1
379121,4
117490,0
131556,5
351695,0
240609,3
78014,0
174461,3
401483,5
312376,2
16121,1
416016,0
148489,0
377324,1
91901,4
195798,2
28836,1
212598,1
60556,1
182886,1
206662,1
216875,1
293381,0
93587,3
195148,1
116708,1
402655,3
180453,1
90435,0
176131,1
34930,0
413552,1
259153,0
177328,4
183436,1
9793,3
189838,4
388318,0
237503,0
164468,1
181900,2
415898,3
13442,1
136172,3
33051,1
272964,1
249131,0
302310,0
97831,1
243293,2
210647,3
59909,0
302811,1
46657,1
254002,0
401922,3
49334,1
347965,0
235888,3
169743,1
381847,5
24587,0
242123,1
90376,2
226701,0
255607,5
336403,0
286899,0
278600,1
216628,1
401388,1
48181,1
402137,3
198547,1
39163,3
213707,5
281891,1
61164,4
20518,1
213831,0
199062,1
368590,0
314965,0
87798,1
416250,3
361798,1
374070,0
251219,1
106525,4
220090,0
30926,3
188997,2
266468,0
255780,1
240895,4
208268,0
384065,1
369620,0
355361,1
324857,1
298428,0
223166,1
53922,0
51423,0
395162,5
282193,3
287988,0
171355,3
108239,4
142601,1
89935,3
392899,1
278450,3
36850,0
327292,3
271517,1
245052,3
151070,1
276879,1
102906,1
117483,5
328042,0
232540,0
265205,3
120644,1
24998,2
380426,0
98115,1
313582,0
57716,1
266063,1
279507,0
321974,1
375431,0
282974,2
374904,4
233286,0
139149,0
390108,1
168077,3
409052,2
103115,1
367136,1
367088,1
370175,1
211790,4
78717,4
32583,1
197411,0
206117,0
63418,2
283284,4
31244,1
118223,3
334701,0
209389,0
385563,0
348041,3
41661,1
376758,1
259802,1
180481,0
231788,3
37541,0
279973,0
207898,1
407051,4
18749,1
114181,3
207891,2
242257,1
140540,0
318837,0
403948,3
210499,1
192699,1
355387,4
64364,0
254893,1
260910,3
123644,1
9651,1
288549,3
14989,0
281007,1
73737,4
349485,1
278809,0
378590,3
211405,1
227056,0
406975,1
395774,0
287177,0
124966,0
208820,3
386836,4
343621,2
378366,1
252632,3
201651,4
262521,2
224584,0
93277,0
134929,1
19133,0
327519,1
279851,0
307932,1
30696,3
368106,1
364416,1
44601,0
164138,3
245241,3
379090,2
54302,1
243839,0
38782,4
398360,0
89268,0
155783,1
141668,2
240599,3
226407,0
178957,3
94974,4
25230,1
9458,4
217832,1
192755,2
217969,1
323311,0
179971,0
342840,4
33576,1
193164,0
210709,5
16180,3
305115,0
293959,1
157984,0
70474,3
291299,0
381176,1
16969,3
139234,1
355274,3
64475,2
403265,3
47509,1
56665,0
219788,1
234499,1
286071,4
255523,0
234291,5
380645,0
283948,5
30046,4
69250,2
157971,1
111807,0
358680,1
145094,1
367119,1
301755,0
174316,0
12898,0
393520,0
45248,2
152076,2
291945,0
19976,1
24249,0
267750,1
349148,0
54830,3
250494,4
70392,5
185515,3
102259,1
315986,1
303000,1
8694,3
79473,1
309021,2
12727,1
310417,2
33187,1
133675,4
47481,0
50262,1
22718,4
297700,0
403467,0
347195,0
310467,1
350740,1
316295,4
87439,0
49222,1
36630,0
360959,1
238307,4
111681,2
356973,0
132592,2
1001,3
95222,4
189232,1
186465,3
396994,3
357828,0
223676,2
192347,2
91627,1
308943,1
343445,0
146378,3
189736,1
55460,0
337432,1
389962,1
404969,0
263939,0
141687,1
25946,1
217012,5
27567,1
347560,3
245716,3
397931,2
231726,3
295407,1
45910,1
30184,1
245410,1
372657,0
17825,1
1978,1
114431,3
141477,5
235041,2
279941,0
20417,4
170019,0
369216,3
187014,0
248186,1
106256,3
64468,1
8767,3
313996,3
37591,1
329411,2
81504,3
190308,0
76372,3
90056,0
219470,0
84004,1
145411,0
28553,2
6826,2
220631,1
27583,4
63369,0
45259,3
56706,1
257500,1
375128,1
280880,2
38725,3
239812,0
146994,3
219814,0
400170,4
48438,5
67058,4
141124,4
344468,1
265749,0
402500,1
201727,4
50665,4
330395,0
76289,2
320109,3
336993,5
26511,1
266420,1
70391,1
407921,4
247495,4
354147,5
356166,1
413258,1
84533,3
7439,1
78440,1
142021,0
366483,1
169375,2
226638,3
266367,1
71375,1
56428,0
287131,4
229397,0
322218,3
375361,0
71432,0
1355,0
217755,3
347459,2
38827,1
383190,3
222672,0
239267,4
270602,4
407350,0
156593,5
366018,1
413759,4
385678,1
102309,0
274577,1
408790,4
26769,0
82844,4
197779,1
162408,1
321323,1
226676,0
290062,0
163184,1
123602,0
374289,1
109547,0
225073,1
51137,0
354381,1
319687,0
163859,0
1554,1
78033,3
367374,0
99520,0
357071,0
183592,0
140468,0
298966,1
117425,1
330919,3
230950,3
146394,3
347565,3
195273,1
413902,2
253416,3
63577,1
109449,0
361350,0
41545,4
283019,0
260188,1
299326,1
229293,1
276736,4
141416,1
239935,1
388199,2
64178,4
66671,3
320489,4
383445,0
139489,4
36355,1
292078,3
395531,1
180729,0
199429,1
133087,0
229776,4
353089,2
278940,3
380727,3
33645,1
21251,0
313536,1
416276,0
272983,2
70887,0
115181,0
141699,1
227480,0
136670,4
289657,4
125787,5
38458,1
150662,0
4837,4
376199,1
139766,1
251181,4
25188,0
123239,1
194182,0
82952,0
193277,0
209091,1
196952,5
47570,4
206908,4
88066,1
87486,3
352522,0
184941,0
206853,1
218501,1
44152,0
236788,3
360440,2
192097,1
77704,0
218539,4
26744,0
16341,4
284909,4
289845,1
143799,1
312729,3
363643,1
206453,0
63946,3
73074,4
122226,3
35414,0
249972,1
331584,3
350044,0
412236,2
275113,0
44053,1
84530,1
38086,4
370061,1
43437,1
195931,0
411501,3
390558,3
269633,3
301932,0
133590,1
345764,5
25517,1
140426,0
222623,0
253244,1
75653,1
69489,1
197993,0
87296,3
362210,0
42818,3
134622,4
289982,1
27478,1
370994,1
105137,1
104818,3
98741,1
262932,2
173323,1
49651,1
90977,1
199360,0
109838,5
392271,1
143716,1
57329,4
11805,0
24923,4
387756,0
128831,0
296073,1
57318,0
381644,1
224569,1
378760,0
353590,1
106141,0
71046,0
380920,1
136308,3
49611,1
84391,0
367619,4
27422,1
145280,1
20476,1
321658,4
173765,1
184886,3
28598,3
204657,0
153168,3
394939,1
337627,1
290757,3
177641,2
230579,1
313481,0
154799,0
354364,3
322232,4
316499,0
193255,0
392679,2
273522,2
74646,0
277100,3
409141,1
144261,1
324840,1
403899,5
296331,0
297990,3
107395,1
77417,3
129070,1
197736,2
103713,0
5226,0
336419,0
317550,0
109378,0
215311,3
55142,1
191814,1
159882,2
206800,1
114253,2
215047,1
242587,1
248190,3
308123,4
369744,1
293675,1
135389,3
62716,4
75592,4
371087,3
28308,3
66027,1
208930,1
142871,4
35333,0
93970,0
307457,1
88601,1
416326,0
321755,1
313808,0
263218,1
166182,3
98012,4
170203,4
369572,1
145511,4
337792,4
76203,0
192165,3
294944,4
336782,1
326056,1
414746,3
35574,0
313598,1
121937,0
105966,3
220887,3
322559,1
198438,0
195297,0
325359,1
138168,0
206553,0
228029,3
141128,2
232949,4
147313,5
291272,1
32766,1
405326,0
402001,0
66597,1
66262,0
415804,1
284987,1
351800,1
208457,2
2242,4
200604,1
343767,0
40679,0
265796,2
135067,0
279402,0
236687,1
251981,5
91824,1
28950,0
222390,0
347780,3
81794,3
170999,3
91675,0
272375,0
91674,0
61040,3
66083,0
85936,1
339464,3
32967,3
269709,0
292206,1
268445,2
11165,4
273114,1
211433,1
146125,3
334014,1
412398,3
189575,0
191086,4
113696,1
249271,0
222444,0
24125,1
275203,4
48503,0
150303,4
168050,3
247824,3
140763,0
347975,4
172705,1
367657,0
141339,1
340737,3
272895,2
203832,1
192204,1
304202,1
377072,2
254918,4
134785,0
216399,1
146791,4
70160,1
295595,4
391694,1
185632,1
165426,0
160928,3
243310,3
226862,1
222527,1
49764,0
3051,0
232932,0
110923,2
393283,1
169729,3
151102,1
400091,3
404751,1
169104,3
173003,3
332154,1
188946,2
174863,2
123358,0
298695,0
48352,2
155790,5
50078,2
53618,2
409376,3
402417,1
143448,4
57505,1
310890,1
255832,5
251353,3
237972,1
96010,4
303680,1
391946,1
163004,2
62411,1
152403,4
169710,1
155986,0
276997,1
388041,1
90899,1
134970,3
351591,2
415432,0
143649,3
161611,1
137693,0
68384,1
232492,1
179985,4
141745,4
415628,0
190214,5
159683,0
36802,3
19594,0
27590,1
383680,3
36045,0
164133,1
347435,1
200850,3
387617,4
395867,3
219424,3
26790,1
73331,4
93125,3
397860,1
328794,2
346249,1
65854,4
243615,1
75784,4
226359,5
353381,3
396037,3
46239,1
16063,2
398004,0
180615,0
56422,1
193130,0
127204,0
339538,2
249296,0
178325,0
407345,0
348861,1
285364,0
15520,5
56329,1
332721,4
406759,5
225902,1
414188,1
208813,2
34689,0
366070,1
64026,0
113960,0
287196,5
149152,4
380966,3
24005,2
390569,2
199793,3
141947,0
372262,1
265350,2
55004,2
18820,0
104862,0
170377,1
210241,0
275013,2
272861,3
334723,0
218012,2
67636,2
194483,0
322539,1
365081,0
435,0
379216,0
122685,1
402415,4
253863,1
332295,1
403941,2
178014,1
322668,0
414624,2
210720,1
410543,1
257709,1
32767,1
246999,3
182720,3
360134,3
237004,1
371190,0
381037,5
239434,4
240184,0
384722,0
23047,1
335521,3
339459,1
208833,4
71564,0
306611,2
214667,1
395544,4
390548,4
19995,1
302024,0
264648,3
59377,1
410804,1
133303,1
44634,1
199775,1
157280,4
126120,1
254235,4
122176,0
122750,1
189845,4
220320,0
56824,0
329823,2
85166,0
192896,2
205596,5
112029,0
413485,0
314432,0
174514,0
197163,3
45476,1
401361,4
216965,4
388970,0
179108,0
273948,2
395750,4
212835,2
414076,4
355115,1
219220,3
63051,0
269369,1
71844,5
97075,3
249301,1
219365,1
125443,0
137231,1
371049,4
396468,0
232168,1
172890,2
90836,0
276441,3
355598,0
166114,0
47647,1
149174,4
109492,4
315360,1
114351,0
392344,1
311375,1
45591,0
251991,0
340105,1
187419,1
353113,0
1382,0
241483,0
237991,4
61018,1
9063,3
71172,0
118135,0
82887,3
276584,0
193456,0
413432,4
155091,0
231748,0
228042,1
99305,0
93353,0
385459,1
256103,3
415478,1
287654,1
206975,2
279424,0
245954,0
127082,1
158555,1
245485,3
311236,0
317803,0
316969,1
376193,1
84839,0
147493,0
340070,0
151817,2
278630,0
323049,3
383834,4
346261,4
74869,1
79577,3
45901,2
390867,1
239677,1
31015,3
99580,0
215395,1
98475,3
167978,0
310134,3
395037,1
142913,0
1646,3
122368,4
381611,1
33020,2
338043,3
360288,3
92526,1
115091,4
208546,0
197849,4
57177,3
196380,3
273315,0
21019,1
202902,2
105509,3
129541,0
51416,1
58954,1
105932,1
122026,1
127231,0
402520,4
173017,4
93862,0
84554,1
354585,1
322614,1
259629,1
214330,3
41292,4
131207,1
385589,4
315595,2
123616,2
208245,2
304895,4
398538,3
165224,1
345497,1
93045,1
353235,4
87516,0
215087,1
263297,0
181562,4
134828,1
310513,1
379538,0
356505,0
348467,1
356675,4
21159,1
347177,1
64505,0
412276,1
67361,0
274143,0
307094,0
179099,3
43627,5
107743,1
342036,4
304005,1
197745,1
190905,1
187698,1
62071,4
225270,1
402957,0
277896,3
231717,1
100299,2
24550,1
62418,3
238629,2
371446,1
87323,1
310409,0
148149,1
13134,4
213720,3
638,0
243516,0
241598,4
145852,1
85804,0
302033,2
386211,3
328347,2
201845,1
300662,0
374724,2
412587,1
383466,0
266707,1
408438,4
135517,0
376092,4
309976,1
393845,1
114122,0
167846,0
155955,1
354318,5
328802,4
277876,2
367685,0
8637,1
232899,2
230308,2
182281,1
338970,2
357793,1
275974,1
255817,1
60600,1
144221,0
394166,4
398356,2
391075,1
383841,0
219088,1
77569,3
259329,5
162661,3
246825,1
358314,1
14449,4
260936,2
26677,0
399278,1
28862,0
379226,1
131638,0
380927,0
205799,2
243780,3
391323,1
156747,1
80905,1
118697,0
317854,4
217056,0
167240,2
212707,1
70489,1
15655,1
339992,1
416806,5
146982,0
253684,3
199534,1
227897,3
316656,1
337243,3
109486,0
382985,3
202460,1
63423,0
178925,1
248008,4
232931,1
159923,4
81265,1
341507,0
83261,1
144915,3
36156,1
116976,4
116859,1
185251,1
234194,1
287283,2
110192,0
210766,1
89524,0
80454,3
267100,0
71354,4
284792,1
19005,1
192075,2
240883,2
43376,1
23466,0
299406,5
254639,0
347772,0
216517,0
356423,0
82632,1
232026,1
99668,1
224856,4
171493,0
261300,2
194849,4
164898,0
352383,1
60733,4
315842,1
399456,1
238998,1
317272,1
79001,0
103821,0
281381,0
52105,4
412923,0
156019,3
152378,1
396576,2
132111,1
319576,4
306545,0
202641,1
323832,0
4610,0
308033,0
61557,0
114391,1
215246,0
272542,3
256116,1
182307,0
355272,0
136031,0
121013,1
261145,1
188257,0
36479,0
364878,0
91082,2
411332,4
167274,3
415474,0
236692,1
298664,0
335007,5
84124,2
247174,1
242885,0
365376,0
146580,4
26153,0
393694,1
25763,2
353134,0
155627,2
343976,0
366570,0
389397,4
367132,4
244314,1
7472,3
164737,1
116385,0
271598,1
97071,3
70218,3
362020,1
342304,1
157874,4
320157,3
278644,2
19294,1
41992,3
15552,2
146544,1
33748,3
29812,4
194058,5
223186,1
193275,1
87749,0
231165,1
272819,5
12620,1
74751,0
171472,4
90290,2
320106,3
344765,1
156852,0
325501,0
57194,1
193693,0
86691,3
172250,0
108580,3
411057,4
191037,2
387556,0
40641,0
323067,4
337106,1
293685,4
350731,0
96106,3
306777,1
115921,2
273563,4
151988,4
294810,0
284450,1
217871,1
26965,1
350749,0
124788,3
102202,1
104521,4
105001,0
410300,3
378052,3
349952,4
240554,1
348713,2
264180,1
18893,2
223298,1
200348,1
203000,2
393300,0
176060,1
144276,2
9830,3
313176,0
251408,2
378417,2
400689,2
219549,1
162955,1
280850,1
77424,0
103847,4
12771,0
379760,0
258911,3
298007,4
363592,3
346938,3
147915,5
22173,1
414989,0
106928,4
411759,1
76254,0
177017,0
295492,2
170244,4
115446,0
113799,3
11691,0
232220,0
39278,0
306832,0
250949,2
307859,1
261849,1
245751,1
286995,0
285464,0
206834,1
386433,1
37227,1
372173,1
151527,3
341913,2
259256,0
410579,1
173075,5
40825,1
45437,3
6737,1
223417,1
36202,1
180738,3
289318,0
29260,2
139146,0
179572,1
196088,3
297680,1
308411,1
52314,1
105585,0
198809,4
206598,4
205594,2
166750,4
384522,4
363451,1
196595,4
142570,0
123464,2
306713,0
295392,1
319293,1
145275,2
26912,2
198051,1
43692,0
371598,3
25628,1
397697,4
266356,1
84752,4
201234,0
28921,4
14587,5
180694,0
306667,1
232784,3
220367,3
399238,4
168033,1
178515,1
102408,1
332941,3
247955,1
59589,3
385979,3
54860,2
61624,2
243957,1
76155,1
456,2
316399,4
344494,2
379772,1
223611,3
16859,5
351995,1
345631,1
187777,1
393695,3
310497,0
169337,3
416073,0
315324,0
253195,2
292432,1
97035,3
7563,1
26922,0
329324,1
120034,1
220641,1
42759,0
244336,2
406926,0
131038,0
324609,0
90835,1
105558,1
45143,1
108928,1
168057,1
140522,1
5980,1
385633,1
365060,0
96412,1
269588,0
161828,4
397360,1
208978,4
343381,0
49483,0
115647,3
347948,1
70763,3
40451,3
361378,0
126557,1
369034,0
24656,0
149234,0
314409,1
353863,0
264437,1
273742,3
97708,1
250462,0
276390,3
400879,4
191768,1
395454,1
28945,1
290421,2
65585,1
153635,1
43012,1
90827,1
205382,1
251572,3
314365,3
202700,1
238042,0
117409,1
326539,0
384618,0
262212,1
250712,0
116442,2
259963,0
371322,1
82195,1
109674,1
263748,0
124617,0
293724,3
215220,0
375896,3
388518,0
142505,1
366653,0
17422,1
183667,2
230582,0
5495,1
402647,1
179490,0
327855,4
308382,2
304030,4
241841,4
248893,1
311458,4
359100,0
394422,0
126232,2
415138,5
220005,1
205425,0
16129,0
226758,1
321601,3
191347,0
25905,3
35751,1
411107,1
41498,1
41263,0
232350,1
182329,1
134093,1
271318,2
198,0
335117,1
75429,0
374493,2
242037,1
68171,1
243565,2
246787,4
132702,1
250117,3
234149,3
344,0
137430,3
250161,2
404479,0
69503,3
255281,1
28416,1
295403,3
122905,0
189812,0
206335,1
101844,1
143602,0
318486,1
384919,0
398715,0
159337,1
364702,0
203834,0
299359,1
127703,4
289452,0
55807,0
63043,0
414040,0
137839,2
52251,0
136604,0
278819,0
9674,1
110668,1
133229,1
243328,1
345859,3
187278,1
60579,4
81668,4
320040,4
149092,3
219353,0
197062,2
366794,1
108954,0
392420,1
409110,1
96313,0
371968,0
215432,1
259921,0
61744,1
410837,0
218916,1
369319,3
369669,1
47273,1
193219,0
238032,5
64531,4
71944,1
197393,0
37783,4
19989,3
139888,0
326638,1
357586,2
44289,0
331109,3
143054,2
57718,1
303353,0
161585,4
137804,0
258669,1
125115,1
278746,0
394541,1
310071,3
116814,4
35537,1
237107,1
250468,4
413228,2
239058,4
180371,3
167357,5
362630,1
235031,1
80471,0
5701,1
377187,3
314796,4
225694,3
341772,1
198371,4
406866,0
184096,1
257392,2
303650,1
6874,5
266945,1
59929,3
221048,1
161610,3
152172,0
291617,1
88035,0
176826,2
24552,1
300749,1
237560,0
75021,3
272730,1
235953,0
134749,4
330760,0
19477,1
351636,0
197251,4
136542,0
164154,1
252517,1
16625,1
279926,0
93242,1
302874,1
259953,0
353827,1
275131,1
121736,0
36085,0
368146,0
189958,0
184689,1
336305,5
11062,1
213110,0
175017,3
1879,4
272148,3
132651,4
157719,1
162938,0
133288,4
224696,1
134209,3
241253,0
376493,0
327114,0
316519,0
76700,0
210281,0
368344,4
18204,1
252774,1
325576,0
348358,1
50545,1
405790,2
174038,3
403758,4
228740,4
134737,0
360764,0
235405,1
30717,2
298717,2
278882,3
272625,0
288743,0
124106,5
396809,3
87420,0
343927,0
192417,0
66719,0
167983,1
103005,2
200252,0
321394,0
305231,4
413026,1
353668,5
305132,4
26877,0
370372,1
229869,5
304009,1
354630,1
258167,1
346146,4
164052,0
240081,3
163456,3
55750,1
416534,3
33413,1
72143,0
174239,3
113003,4
79320,2
359757,1
409749,1
316513,1
133118,4
375785,1
218918,1
25049,0
265177,1
12216,1
1672,3
197400,5
152687,0
92844,4
394632,0
225368,1
323416,0
155104,0
127626,1
167797,1
385628,3
104733,1
171948,4
192267,2
220780,4
12709,1
130209,0
211501,1
21401,1
166097,1
285514,1
189790,5
99200,5
369593,1
286752,1
303018,0
234769,1
159424,5
41824,2
71186,0
80407,2
31376,1
408338,0
326531,4
199378,2
5088,4
326898,4
110312,1
213545,1
254365,3
184662,0
257633,0
337938,3
68632,0
294785,3
412522,2
44249,0
148960,1
307790,1
400295,3
154813,0
119945,2
88962,2
162832,0
407539,0
91867,0
61037,0
311310,1
367274,1
396214,1
91722,3
358264,2
400212,0
304394,2
267202,3
262111,1
365004,0
111819,0
197181,3
342035,3
186788,0
125595,5
129302,1
190589,2
373711,3
382027,1
20874,0
412699,0
221458,1
54869,1
72746,1
116242,0
259858,4
357660,4
313014,1
32574,0
149804,3
145710,1
41978,0
118440,4
22932,1
177037,3
186511,1
316082,1
200658,4
30373,1
5254,3
272032,1
381740,1
394907,0
312186,4
347484,0
327170,4
11617,3
379225,0
321379,0
361603,1
276258,1
50183,4
84407,0
305062,0
39928,1
190408,4
48337,3
41949,1
179476,0
127045,0
342630,1
350970,1
127661,0
266526,1
259326,0
238437,4
37795,3
269206,0
216358,1
39732,5
351077,1
213093,3
328186,1
108703,2
122740,1
366087,1
210465,0
370,1
294264,4
113907,1
191980,1
368075,0
361458,1
286107,0
58761,1
383532,1
266289,0
53590,0
56044,1
130979,1
189123,1
148170,1
261970,0
160097,1
44544,0
27308,0
380676,1
223972,1
1294,1
18486,5
71318,0
278020,0
55368,1
1523,1
255416,3
9033,2
166563,2
31723,1
67261,3
411793,1
146232,2
141262,2
162826,2
282130,5
268773,0
300371,0
151897,4
40450,2
341902,0
44834,1
138074,1
266966,4
163257,0
21075,0
169813,1
105211,1
34722,1
329521,4
151839,0
340509,4
370107,2
50260,3
67655,0
349789,3
276246,1
345021,4
376303,1
301994,5
98047,1
139918,1
341008,1
365817,3
264618,0
55899,1
286857,0
35316,3
145942,4
59331,1
384668,0
359860,1
175734,2
260200,3
358315,0
323058,0
115684,0
330288,0
44774,0
229193,2
317151,4
320714,1
149382,0
143884,0
170565,0
156384,1
10851,0
171122,1
12521,0
48177,1
314208,3
181567,3
84558,4
145366,0
271060,0
120228,0
229678,0
33804,0
100688,4
127330,4
81317,0
172671,0
388920,2
104541,0
286729,4
42804,0
270478,1
334631,5
400983,3
256813,2
280403,1
246111,5
208258,1
324532,1
171149,5
243618,5
303099,3
45544,1
233424,0
20836,0
347594,1
377622,5
345793,3
239309,1
167776,4
181370,1
46950,1
139829,4
238288,1
46876,0
139237,1
385882,1
303954,0
325127,2
165075,1
358101,5
401186,1
166520,1
117233,0
184282,1
162268,3
182317,0
187563,1
388568,1
416709,0
308973,2
195243,3
144298,1
402730,5
29818,1
